,service_domain,month,num_nodes_final,total_rewards,total_rewards_dollar,total_rewards_dollar_fixed,total_relays,avg_stake,rewards_per_node_final,rewards_per_node_final_fixed,active,cost_estimate_hardware,cost_estimate_all,cost_estimate_hardware_lower,cost_estimate_hardware_upper,cost_estimate_hardware_total,cost_estimate_all_total,cost_estimate_hardware_lower_total,cost_estimate_hardware_upper_total
35,easix.com,2023-02,2.0,0.17493,0.01217343101079796,0.0052479,735.0,16968.045112781954,0.01217343101079796,0.0052479,1.0,21.904327663860084,35.69428945168706,1.108590649904965,42.700064677815206,43.80865532772017,71.38857890337412,2.21718129980993,85.40012935563041
36,easy2stake.com,2023-02,875.0,1259415.252432,87643.08403034156,37782.45757296,1433874427.0,65736.96375609541,100.16352460610464,43.17995151195428,1.0,15.24871674450996,22.836335717204705,8.94448019441245,21.55295329460747,13342.627151446215,19981.793752554117,7826.420170110893,18858.834132781536
37,emcsquare.xyz,2023-02,28.0,2438.671447,169.70787525328606,73.16014341,9633962.0,18623.63376078141,12.121991089520433,5.225724529285714,0.0,21.66931897893459,35.222630562126405,6.565959956530321,36.77267800133886,606.7409314101685,986.2336557395394,183.846878782849,1029.634984037488
38,enact-e.net,2023-02,5.0,195.364935,13.595504248279472,5.860948049999999,364839.0,37470.56603773585,2.719100849655894,1.1721896099999998,1.0,21.877081723302254,35.63954653123222,1.0813447093471353,42.67281873725737,109.38540861651127,178.1977326561611,5.406723546735677,213.36409368628688
39,fort.software,2023-02,9.0,9507.737428,661.6462907936867,285.23212284,11189336.0,,73.51625453263186,31.692458093333332,,21.840806513305292,35.5666865482247,6.7374474909010225,36.94416553570956,196.56725861974763,320.1001789340223,60.6370274181092,332.497489821386
40,germs-mixtape.xyz,2023-02,1.0,324.561091,22.586303378939107,9.73683273,742911.0,,22.586303378939107,9.73683273,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
41,germscryptonodes.net,2023-02,3.0,340.186609,23.673687849189964,10.20559827,1542439.0,15000.0,7.891229283063321,3.40186609,1.0,21.895241915495955,35.676032475017664,1.0995049015408362,42.69097892945108,65.68572574648786,107.02809742505299,3.2985147046225087,128.07293678835322
42,goodpokt.com,2023-02,133.0,202678.979235,14104.49077377365,6080.3693770499995,230002176.0,,106.0488028103282,45.717062985338345,,20.745620252177833,33.38041896090872,7.454843905940116,34.03639659841555,2759.167493539652,4439.59572180086,991.4942394900354,4526.840747589268
43,grandcentralnode.com,2023-02,109.0,168155.005837,11701.957141010962,5044.6501751099995,189840287.0,60000.0,107.35740496340333,46.281194267064215,1.0,20.95321792293375,33.79281382631215,7.6624415766960325,34.243994269171466,2283.900753599779,3683.416707068024,835.2061318598676,3732.59537533969
44,gunray.xyz,2023-02,64.0,5880.691837,409.2391034898658,176.42075511,26372507.0,15000.0,6.394360992029153,2.75657429859375,1.0,21.34807911428229,34.57983598010137,6.244720091878019,36.45143813668656,1366.2770633140665,2213.109502726488,399.6620858801932,2332.89204074794
45,hashquark.io,2023-02,1.0,187.644786,13.058256770747995,5.6293435800000005,427599.0,34064.15094339623,13.058256770747995,5.6293435800000005,1.0,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
46,hjhsing.cc,2023-02,1.0,62.022405,4.31615771103453,1.8606721499999999,282517.0,,4.31615771103453,1.8606721499999999,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
47,hubcap.pro,2023-02,1.0,4.445479,0.30936221297919797,0.13336436999999998,20239.0,,0.30936221297919797,0.13336436999999998,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
48,immensedao.com,2023-02,15.0,1516.86611,105.55916619620687,45.5059833,6680621.0,17032.07547169811,7.037277746413792,3.0337322199999996,1.0,21.786506447048488,35.45767576328684,6.683147424644218,36.88986546945276,326.7975967057273,531.8651364493026,100.24721136966328,553.3479820417914
49,jebroku.com,2023-02,1.0,0.336532,0.023419362516011313,0.01009596,1414.0,,0.023419362516011313,0.01009596,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
50,jorgevc.net,2023-02,1.0,9.814581,0.6829996267271964,0.29443743,44238.0,,0.6829996267271964,0.29443743,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
51,jsquare-stake.xyz,2023-02,9.0,6499.581492,452.30781965312565,194.98744476,7443379.0,66739.54372623574,50.25642440590285,21.66527164,1.0,21.840806513305292,35.5666865482247,6.7374474909010225,36.94416553570956,196.56725861974763,320.1001789340223,60.6370274181092,332.497489821386
52,kelepool.io,2023-02,1.0,8.494545,0.5911379267456626,0.25483635,34236.0,,0.5911379267456626,0.25483635,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
53,lightspeedstake.io,2023-02,92.0,39998.24626,2783.489918247399,1199.9473878,137656667.0,14977.76679841897,30.255325198341296,13.042906389130433,1.0,21.101521948678013,34.088005752773356,7.810745602440296,34.39229829491573,1941.3400192783772,3136.0965292551487,718.5885954245072,3164.0914431322476
54,liquify.info,2023-02,22.0,92.447141,6.433424187440757,2.7734142299999998,410721.0,15175.472739645105,6.433424187440757,2.7734142299999998,1.0,21.723326970493762,35.33091872604293,6.619967948089492,36.826685992898035,477.91319335086274,777.2802119729445,145.63929485796882,810.1870918437568
55,liquify.ltd,2023-02,891.0,779838.522269,54269.195966411135,23395.155668069998,1273330512.0,33028.62755534705,60.90818851449061,26.25718930198653,1.0,15.147830139956413,22.650165030792582,8.843593589858903,21.452066690053925,13496.716654701164,20181.297042436192,7879.641888564282,19113.791420838046
56,livaras.com,2023-02,1.0,285.985029,19.901783688632904,8.57955087,325370.0,,19.901783688632904,8.57955087,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
57,lunastations.online,2023-02,1.0,15.000289,1.0438745971733352,0.45000867,30502.0,,1.0438745971733352,0.45000867,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
58,madpokt.com,2023-02,5.0,3333.963379,232.01150852788743,100.01890137,4219088.0,,46.402301705577486,20.003780274,,21.877081723302254,35.63954653123222,1.0813447093471353,42.67281873725737,109.38540861651127,178.1977326561611,5.406723546735677,213.36409368628688
59,mind-heart-soul.org,2023-02,2.0,480.013822,33.40430541557453,14.40041466,2168789.0,15000.0,16.702152707787263,7.20020733,1.0,21.904327663860084,35.69428945168706,1.108590649904965,42.700064677815206,43.80865532772017,71.38857890337412,2.21718129980993,85.40012935563041
60,mindkast.com,2023-02,2.0,177.84774099999998,12.376477479504738,5.33543223,553282.0,25074.999999999996,6.188238739752369,2.667716115,1.0,21.904327663860084,35.69428945168706,1.108590649904965,42.700064677815206,43.80865532772017,71.38857890337412,2.21718129980993,85.40012935563041
61,mynnodes.com,2023-02,1.0,116.491961,8.10671040156672,3.49475883,128481.0,67872.18045112783,8.10671040156672,3.49475883,1.0,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
62,node-river-001.com,2023-02,427.0,665662.762358,46323.67069126113,19969.88287074,754057004.0,60000.0,108.48634822309398,46.76787557550351,1.0,18.3634245769473,28.718897987717398,9.509981042541112,27.216868111353484,7841.182294356497,12262.969440755329,4060.761905165055,11621.602683547937
63,nodedaddy.com,2023-02,2.0,797.067691,55.46817897058552,23.912030729999998,1039782.0,,27.73408948529276,11.956015364999999,,21.904327663860084,35.69428945168706,1.108590649904965,42.700064677815206,43.80865532772017,71.38857890337412,2.21718129980993,85.40012935563041
64,nodefleet.org,2023-02,2026.0,2176906.363439,151491.56481044838,65307.19090317,2928457124.0,43070.36394099257,74.77372399331115,32.234546349047385,1.0,9.459034060541192,12.673166270961138,5.814074305621622,13.103993815460763,19164.003006656454,25675.834864967266,11779.314543189406,26548.691470123507
65,nodeifi.io,2023-02,6.0,1063.367704,74.00007650920153,31.90103112,1208681.0,70376.20375836092,14.800015301840308,6.380206224,1.0,21.868007276346862,35.62131755456608,6.7646482539425925,36.971366298751136,131.20804365808118,213.7279053273965,40.587889523655555,221.8281977925068
66,nodeinfra.io,2023-02,87.0,255.215344,17.76051210816366,7.656460319999999,262205.0,88068.29268292691,4.440128027040915,1.9141150799999997,0.0,21.14534021336951,34.17531664042544,7.8545638671317946,34.43611655960723,1839.6445985631474,2973.2525477170134,683.3470564404661,2995.9421406858287
67,nodepilots.net,2023-02,4.0,883.00124,61.44832034293175,26.4900372,3228176.0,16968.045112781954,15.362080085732938,6.6225093,1.0,21.886159935831092,35.65778483645813,1.0904229218759731,42.68189694978621,87.54463974332437,142.6311393458325,4.3616916875038925,170.72758779914483
68,noderunnerpkte2s.xyz,2023-02,102.0,162640.203099,11318.18036933542,4879.20609297,183804043.0,55252.134146341465,110.96255264054332,47.83535385264706,1.0,21.014157637292698,33.914052591541335,7.723381291054981,34.30493398353042,2143.444079003855,3459.2333643372162,787.784891687608,3499.1032663201026
69,nodies.org,2023-02,2193.0,2756938.9917,191856.2088631958,82708.169751,3131620190.0,68367.23401684941,87.48573135576643,37.71462368946648,1.0,8.825855785932108,11.635346372507236,5.4403162703740815,12.211395301490134,19355.10173854911,25516.31459490837,11930.613580930361,26779.589896167865
70,obsidianowl.xyz,2023-02,5.0,379.472882,26.407631335366574,11.384186459999999,1721724.0,16968.045112781954,5.281526267073315,2.2768372919999997,1.0,21.877081723302254,35.63954653123222,1.0813447093471353,42.67281873725737,109.38540861651127,178.1977326561611,5.406723546735677,213.36409368628688
71,onchainnetworks.com,2023-02,1.0,0.30583,0.021282801154932487,0.0091749,1285.0,,0.021282801154932487,0.0091749,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
72,p2pify.com,2023-02,1.0,125.050226,8.702282622167115,3.7515067799999997,574257.0,,8.702282622167115,3.7515067799999997,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
73,pjnodes.net,2023-02,1.0,281.799127,19.61048551670721,8.453973809999999,319543.0,67315.43624161073,19.61048551670721,8.453973809999999,1.0,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
74,pn-10.xyz,2023-02,231.0,263311.940014,18323.95664597153,7899.35820042,297805991.0,68128.30188679275,79.32448764489841,34.196355845974026,1.0,19.91906006082663,31.748054158722372,8.728394469637314,31.109725652015946,4601.302874050952,7333.800510664868,2016.2591224862194,7186.3466256156835
75,pokt.cash,2023-02,24.0,1842.1397670000001,128.19505725617063,55.26419301,3757895.0,24161.12762294294,7.121947625342813,3.070232945,1.0,21.70530936674252,35.29478573072096,6.601950344338249,36.80866838914679,520.9274248018205,847.074857537303,158.44680826411798,883.4080413395229
76,pokt.live,2023-02,7.0,3442.730925,239.580674579707,103.28192775,3880242.0,67872.18045112783,34.22581065424386,14.754561107142857,1.0,21.85893659340298,35.60309790168835,6.75557757099871,36.96229561580725,153.01255615382087,249.22168531181845,47.28904299699097,258.73606931065075
77,pokt.network,2023-02,86.0,67.339452,4.686172601766081,2.02018356,274390.0,17363.673741896848,2.3430863008830407,1.01009178,1.0,21.154114779140187,34.192805635565556,7.86333843290247,34.44489112537791,1819.253871006056,2940.5812846586377,676.2471052296124,2962.2606367825
78,poktchg.com,2023-02,75.0,118776.613551,8265.700055789794,3563.2984065299997,134010235.0,,110.20933407719725,47.510645420399996,,21.250875650139527,34.38577628289555,6.147516627735257,36.3542346725438,1593.8156737604645,2578.933221217166,461.06374708014425,2726.5676004407846
79,poktclouds.com,2023-02,1.0,0.181594,0.012637180763590264,0.00544782,763.0,15537.005163511187,0.012637180763590264,0.00544782,1.0,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
80,poktloft.com,2023-02,153.0,239709.847534,16681.479972354922,7191.2954260199995,271996930.0,60000.0,109.02928086506485,47.001930889019604,1.0,20.57419423501896,33.04060362219612,8.281403079432534,32.866985390605386,3147.851717957901,5055.212354196007,1267.0546711531777,5028.648764762624
81,poktmarbs.com,2023-02,6.0,2807.060739,195.34419624613295,84.21182216999999,3157549.0,60000.0,32.557366041022156,14.035303694999998,1.0,21.868007276346862,35.62131755456608,6.7646482539425925,36.971366298751136,131.20804365808118,213.7279053273965,40.587889523655555,221.8281977925068
82,poktminer.com,2023-02,12.0,9808.685118,682.5893305357208,294.26055354,11183795.0,60000.0,56.882444211310066,24.521712795,1.0,21.813639584234085,35.51213932729775,6.710280561829816,36.91699860663836,261.76367501080904,426.14567192757306,80.52336674195779,443.0039832796603
83,poktnodelord.com,2023-02,33.0,51081.489839,3554.77615322611,1532.44469517,57610997.0,,107.7204894917003,46.437718035454544,,21.624414903373616,35.13264400334255,6.521055880969346,36.72777392577788,713.6056918113293,1159.3772521103042,215.19484407198843,1212.0165395506701
84,poktnodes.net,2023-02,4.0,150.525242,10.47509660361669,4.51575726,632459.0,18025.159744408946,2.6187741509041724,1.128939315,1.0,21.886159935831092,35.65778483645813,1.0904229218759731,42.68189694978621,87.54463974332437,142.6311393458325,4.3616916875038925,170.72758779914483
85,poktnodes.network,2023-02,164.0,14893.276852,1036.427589793267,446.79830555999996,16533619.0,84998.5452455803,31.406896660402033,13.539342592727271,1.0,20.480514473908645,32.85518199272077,8.187723318322218,32.77330562949507,3358.804373721018,5388.249846806207,1342.7866242048437,5374.822123237192
86,poktscan.cloud,2023-02,2218.0,1834657.248232,127674.34653754461,55039.71744696,3733127947.0,22633.13910810014,57.56282530998404,24.815021391776376,1.0,8.734787449509039,11.487474315653909,5.349247933951013,12.120326965067065,19373.758563011048,25479.21803212037,11864.631917503346,26882.88520851875
87,poktschool.com,2023-02,150.0,233343.898938,16238.471705895812,7000.3169681399995,263898077.0,,108.25647803930542,46.668779787599995,,20.59981754621934,33.09135452426736,8.307026390632915,32.89260870180577,3089.972631932901,4963.703178640104,1246.0539585949373,4933.891305270866
88,poktvalidators.nl,2023-02,1.0,21.452282,1.4928707194373914,0.64356846,91748.0,,1.4928707194373914,0.64356846,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
89,poktymcpoktface.com,2023-02,11.0,7332.017916,510.2373193297927,219.96053748,8235971.0,60000.0,46.38521084816297,19.99641249818182,1.0,21.82269147052668,35.53031243271896,6.719332448122412,36.926050492930955,240.04960617579349,390.8334367599085,73.91265692934653,406.18655542224053
90,qspider.com,2023-02,35.0,13686.697949,952.461403119999,410.60093846999996,19314747.0,17601.8334722566,27.213182946285684,11.731455384857142,1.0,21.606479338549203,35.0967137839428,6.503120316144933,36.70983836095347,756.2267768492221,1228.3849824379981,227.60921106507266,1284.8443426333715
91,r3lik.com,2023-02,2.0,135.419694,9.423897001156867,4.0625908200000005,455330.0,25742.395437262356,4.711948500578433,2.0312954100000002,1.0,21.904327663860084,35.69428945168706,1.108590649904965,42.700064677815206,43.80865532772017,71.38857890337412,2.21718129980993,85.40012935563041
92,raddicted.eu,2023-02,6.0,3876.0570820000003,269.73597142652403,116.28171246,4419311.0,,44.955995237754,19.38028541,,21.868007276346862,35.62131755456608,6.7646482539425925,36.971366298751136,131.20804365808118,213.7279053273965,40.587889523655555,221.8281977925068
93,republiccrypto-runtime.com,2023-02,30.0,44850.385934,3121.1517691374393,1345.51157802,52198265.0,64303.78869066383,104.03839230458131,44.850385933999995,1.0,21.65134617009863,35.18660831330811,6.547987147694361,36.7547051925029,649.5403851029589,1055.5982493992433,196.43961443083083,1102.6411557750869
94,rockpokt.net,2023-02,20.0,13292.800774,925.0499809213441,398.78402322,18543996.0,,46.2524990460672,19.939201161,,21.741359530679823,35.3670887124763,6.638000508275553,36.84471855308409,434.8271906135965,707.341774249526,132.76001016551106,736.8943710616818
95,rockx.com,2023-02,1.0,111.948774,7.790548659649073,3.35846322,510502.0,15000.0,7.790548659649073,3.35846322,1.0,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
96,sekode.com,2023-02,1.0,273.574372,19.038122356739134,8.20723116,402939.0,,19.038122356739134,8.20723116,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
97,selfhost.co,2023-02,3.0,127.551185,8.876325106860044,3.82653555,426319.0,,2.9587750356200146,1.27551185,,21.895241915495955,35.676032475017664,1.0995049015408362,42.69097892945108,65.68572574648786,107.02809742505299,3.2985147046225087,128.07293678835322
98,sendnodes.io,2023-02,840.0,986651.533561,68661.375267266,29599.546006829998,1526153809.0,26370.902160222136,81.73973246103095,35.237554770035715,1.0,15.471754897801674,23.248936273832303,8.85472443378035,22.088785361823,12996.274114153406,19529.106470019135,7437.968524375494,18554.57970393132
99,solarnode.net,2023-02,1.0,269.8502,18.77895611358847,8.095505999999999,318173.0,,18.77895611358847,8.095505999999999,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
100,spacebelt.cloud,2023-02,17.0,22902.26805,1593.775682258488,687.0680414999999,26333614.0,60000.0,93.75151072108753,40.41576714705882,1.0,21.76843644143563,35.42141313331061,6.665077419031359,36.8717954638399,370.0634195044057,602.1640232662803,113.30631612353311,626.8205228852784
101,stakely.io,2023-02,34.0,399.621054,27.809748649924916,11.98863162,1775886.0,15000.0,0.8179337838213211,0.35260681235294117,1.0,21.615445260691658,35.11467429805477,6.512086238287388,36.71880428309593,734.9251388635164,1193.8989261338622,221.4109321017712,1248.4393456252615
102,stakenode.club,2023-02,1.0,83.324163,5.798553420299457,2.49972489,94372.0,,5.798553420299457,2.49972489,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
103,stakenodes.org,2023-02,23.0,10038.839746,698.6058599233265,301.16519238,26468800.0,15000.0,30.37416782275333,13.094138799130436,1.0,21.71431629983935,35.31284760685836,6.61095727743508,36.817675322243616,499.42927489630506,812.1954949577423,152.05201738100683,846.8065324116031
104,stakesquid.eu,2023-02,1.0,119.772235,8.334985650154808,3.59316705,240480.0,,8.334985650154808,3.59316705,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
105,staketomorrow.com,2023-02,120.0,184176.992732,12816.932000224313,5525.30978196,208976776.0,60000.0,106.80776666853595,46.044248183,1.0,20.857812366483245,33.603170844123326,7.567036020245528,34.148588712720965,2502.9374839779894,4032.380501294799,908.0443224294634,4097.830645526516
106,starferrum.com,2023-02,1.0,237.179376,16.505383701595548,7.115381279999999,249138.0,,16.505383701595548,7.115381279999999,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
107,starlinktoday.com,2023-02,247.0,130095.553321,9053.38845918242,3902.8665996299997,151706577.0,,36.65339457158875,15.801079350728743,,19.78727412964927,31.48923167913667,8.596608538459952,30.977939720838584,4887.45671002337,7777.8402247467575,2123.362308999608,7651.551111047131
108,steonode.de,2023-02,1.0,0.90202,0.06277184153867248,0.0270606,3790.0,,0.06277184153867248,0.0270606,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
109,tampaco.in,2023-02,1.0,124.063879,8.633642439481426,3.7219163699999998,567289.0,16968.045112781954,8.633642439481426,3.7219163699999998,1.0,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
110,thundernetwork.xyz,2023-02,108.0,34673.845166,2412.963253915231,1040.21535498,156896324.0,17339.0243902439,22.34225235106695,9.631623657222223,1.0,20.96191276477204,33.81010707813472,7.671136418534324,34.25268911100976,2263.8865785953803,3651.4915644385496,828.482733201707,3699.290423989054
111,thunderstake.org,2023-02,3542.0,1184618.049118,82437.92428447974,35538.54147354,3404984881.0,23089.237412194085,23.274399854455037,10.033467383833992,1.0,5.043067656272562,5.835046316136307,2.69097893553946,7.395156377005664,17862.545638517415,20667.734051754796,9531.447389680767,26193.64388735406
112,tokens.fi,2023-02,75.0,4850.565329,337.5522917507003,145.51695987,16480884.0,21650.831721469996,4.50069722334267,1.9402261316,1.0,21.250875650139527,34.38577628289555,6.147516627735257,36.3542346725438,1593.8156737604645,2578.933221217166,461.06374708014425,2726.5676004407846
113,tuku.dev,2023-02,7.0,2433.00099,169.31326645497134,72.9900297,2723468.0,60000.0,24.187609493567333,10.4271471,1.0,21.85893659340298,35.60309790168835,6.75557757099871,36.96229561580725,153.01255615382087,249.22168531181845,47.28904299699097,258.73606931065075
114,turelier.com,2023-02,2.0,700.090933,48.71953738158507,21.00272799,983312.0,,24.359768690792535,10.501363995,,21.904327663860084,35.69428945168706,1.108590649904965,42.700064677815206,43.80865532772017,71.38857890337412,2.21718129980993,85.40012935563041
115,uadevops.com,2023-02,4.0,2558.1131320000004,178.01985783009374,76.74339395999999,2911501.0,,44.504964457523435,19.185848489999998,,21.886159935831092,35.65778483645813,1.0904229218759731,42.68189694978621,87.54463974332437,142.6311393458325,4.3616916875038925,170.72758779914483
116,ursamajor.eu,2023-02,1.0,251.431495,17.49719292473728,7.5429448500000005,287997.0,,17.49719292473728,7.5429448500000005,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
117,validatrium.com,2023-02,1.0,55.27135,3.846349774759434,1.6581404999999998,249366.0,,3.846349774759434,1.6581404999999998,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
118,vido.info,2023-02,1.0,517.69178,36.0263257799531,15.5307534,595334.0,60000.0,36.0263257799531,15.5307534,1.0,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
119,weaversnodes.org,2023-02,91.0,11567.36559,804.9764304953023,347.02096769999997,15897885.0,,8.845894840607718,3.8134172274725273,,21.11027833142389,34.10545006713681,7.819501985186172,34.401054677661605,1921.0353281595737,3103.5959561094496,711.5746806519417,3130.495975667206
120,wetez.io,2023-02,1.0,21.233423,1.4776402561801327,0.63700269,23994.0,,1.4776402561801327,0.63700269,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
121,whiteholestake.io,2023-02,101.0,7198.420508,500.9402357563094,215.95261524,30134421.0,15000.0,4.959804314418905,2.1381447053465346,1.0,21.02287776694979,33.93140788651038,7.732101420712073,34.31365411318751,2123.3106544619286,3427.0721965375483,780.9422434919194,3465.6790654319384
122,winskitech.com,2023-02,21.0,14704.322492,1023.2781993762461,441.12967476,16498569.0,,48.727533303630764,21.006174988571427,,21.73234138025672,35.34899909300476,6.6289823578524505,36.83570040266099,456.3791689853911,742.3289809530999,139.20862951490147,773.5497084558808
123,yokto.net,2023-02,4.0,235.130962,16.362833958780982,7.053928859999999,712548.0,45000.0,4.0907084896952455,1.7634822149999998,1.0,21.886159935831092,35.65778483645813,1.0904229218759731,42.68189694978621,87.54463974332437,142.6311393458325,4.3616916875038925,170.72758779914483
124,zanshindojo.org,2023-02,1.0,298.578285,20.778152139540794,8.957348549999999,339815.0,,20.778152139540794,8.957348549999999,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
125,zp-labs.net,2023-02,193.0,97012.541409,6751.131767133378,2910.3762422699997,114122418.0,73564.04165439746,34.97995734265999,15.079669649067355,1.0,20.235580097963474,32.371315770437086,7.942788942377048,32.5283712535499,3905.4669589069504,6247.663943694358,1532.9582658787701,6277.97565193513
126,zwenighirni.ch,2023-02,2.0,834.358759,58.0632755441691,25.030762769999995,950591.0,,29.03163777208455,12.515381384999998,,21.904327663860084,35.69428945168706,1.108590649904965,42.700064677815206,43.80865532772017,71.38857890337412,2.21718129980993,85.40012935563041
0,aapokt.com,2023-03,38.0,38514.021577,2098.5380434074823,1155.42064731,89349380.0,32683.558299776243,55.22468535282848,30.405806508157895,1.0,21.579603879929515,35.0428873416627,6.476244857525245,36.682962902333784,820.0249474373215,1331.6297189831826,246.0973045859593,1393.9525902886837
1,allchainedup.com,2023-03,7.0,97.107314,5.2911481163995715,2.91321942,112132.0,60000.0,0.755878302342796,0.41617420285714285,1.0,21.85893659340298,35.60309790168835,6.75557757099871,36.96229561580725,153.01255615382087,249.22168531181845,47.28904299699097,258.73606931065075
2,bargsystems.com,2023-03,31.0,35331.517116,1925.1308942379212,1059.94551348,47456311.0,59935.595567867036,62.10099658832004,34.191790757419355,1.0,21.642365356532256,35.16861100626208,6.539006334127986,36.74572437893653,670.9133260524999,1090.2269411941245,202.70919635796758,1139.1174557470324
3,bignodeapp.com,2023-03,75.0,108243.297095,5897.921525633882,3247.29891285,145793963.0,,78.63895367511843,43.297318837999995,,21.250875650139527,34.38577628289555,6.147516627735257,36.3542346725438,1593.8156737604645,2578.933221217166,461.06374708014425,2726.5676004407846
4,bitcat365.com,2023-03,1.0,268.826185,14.647703698216107,8.06478555,364768.0,,14.647703698216107,8.06478555,,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455,21.913417182487336,35.71255577124508,1.1176801685322175,42.709154196442455
5,blackholestake.io,2023-03,216.0,74687.138225,4069.5257078007858,2240.6141467499997,361487363.0,17477.766798418972,18.84039679537401,10.37321364236111,1.0,20.043406401846298,31.992631982363786,8.85274081065698,31.234071993035613,4329.3757827988,6910.408508190578,1912.1920151019078,6746.559550495693
6,blockspaces.global,2023-03,840.0,591910.994505,32251.831655557147,17757.329835149998,1447957193.0,38894.3596979713,38.39503768518708,21.13967837517857,1.0,15.471754897801674,23.248936273832303,8.85472443378035,22.088785361823,12996.274114153406,19529.106470019135,7437.968524375494,18554.57970393132
7,blockzero.tech,2023-03,2.0,2.633708,0.1435045265833064,0.07901124,11066.0,18025.159744408946,0.1435045265833064,0.07901124,0.0,21.904327663860084,35.69428945168706,1.108590649904965,42.700064677815206,43.80865532772017,71.38857890337412,2.21718129980993,85.40012935563041
8,blokhub.org,2023-03,525.0,577699.338076,31477.472072866793,17330.98014228,920394826.0,68313.83445451884,59.957089662603416,33.011390747200004,1.0,17.631777340196606,27.314490263307768,9.345909640899198,25.917645039494015,9256.683103603218,14340.107388236578,4906.602561472078,13606.763645734358
9,bwtechnologies.app,2023-03,2.0,503.345724,27.426119307968694,15.100371719999998,978359.0,,13.713059653984347,7.550185859999999,,21.904327663860084,35.69428945168706,1.108590649904965,42.700064677815206,43.80865532772017,71.38857890337412,2.21718129980993,85.40012935563041
10,bwtechnologies3.com,2023-03,5.0,2381.321099,129.75256063118383,71.43963296999999,3224337.0,,25.950512126236767,14.287926593999998,,21.877081723302254,35.63954653123222,1.0813447093471353,42.67281873725737,109.38540861651127,178.1977326561611,5.406723546735677,213.36409368628688
