snapped_at,price,market_cap,total_volume
2021-09-09 00:00:00 UTC,88.13162466295371,9128426774.140501,3337987573.732039
2021-09-10 00:00:00 UTC,88.52502080130377,9155979176.815298,1935178947.050897
2021-09-11 00:00:00 UTC,82.46877859664346,8536462183.193879,1557935923.7675312
2021-09-12 00:00:00 UTC,81.72852347645389,8459363212.771825,934269478.8330619
2021-09-13 00:00:00 UTC,83.93953190842738,8728515526.484688,1033486780.0759606
2021-09-14 00:00:00 UTC,78.71287386044153,8192527916.422796,1366487232.179945
2021-09-15 00:00:00 UTC,80.72632300334507,8607158777.382599,733846905.7509378
2021-09-16 00:00:00 UTC,86.26780138217958,9163747153.980003,1300705450.9394174
2021-09-17 00:00:00 UTC,84.49044438815257,9031726386.178196,1415782535.3395455
2021-09-18 00:00:00 UTC,85.86288993321368,9260613939.150097,978560968.2053707
2021-09-19 00:00:00 UTC,84.37628053802815,9084670054.814695,738580157.5416563
2021-09-20 00:00:00 UTC,83.61463313651639,9030242391.663181,490429754.620066
2021-09-21 00:00:00 UTC,74.62840745608251,8080713550.473364,1654434644.9881434
2021-09-22 00:00:00 UTC,68.98353975003072,7458542758.625509,1240245652.771411
2021-09-23 00:00:00 UTC,74.4222883457614,8107202398.515423,864366422.1144136
2021-09-24 00:00:00 UTC,74.5731845819523,8158635376.246759,723636559.6530465
2021-09-25 00:00:00 UTC,63.18321284453408,6929939107.231222,2024712311.59687
2021-09-26 00:00:00 UTC,60.677289474211456,6644510634.459436,1151003579.8773942
2021-09-27 00:00:00 UTC,55.85397805520586,6108537107.0288,2490221131.7544928
2021-09-28 00:00:00 UTC,59.19515990159867,6575383754.222604,1837041204.8981054
2021-09-29 00:00:00 UTC,55.470771228238284,6120911669.3941345,1260969376.580876
2021-09-30 00:00:00 UTC,57.21231548232069,6272490993.769179,994748257.6038247
2021-10-01 00:00:00 UTC,60.1105916799632,6579570546.112307,924519595.7597356
2021-10-02 00:00:00 UTC,71.7633496119577,7870357104.5169935,1364389920.9974623
2021-10-03 00:00:00 UTC,69.98564136395393,7670341930.829356,1381993218.8488333
2021-10-04 00:00:00 UTC,69.1471256795071,7589735012.935745,869186199.4111785
2021-10-05 00:00:00 UTC,69.58588362211255,7699772858.380208,1040883820.0406077
2021-10-06 00:00:00 UTC,71.16143841511058,7863907887.909047,1000180841.242828
2021-10-07 00:00:00 UTC,72.1748322076592,7974694048.139363,1330405930.0046895
2021-10-08 00:00:00 UTC,71.64136145229904,7919449300.446966,1094361025.6555605
2021-10-09 00:00:00 UTC,79.50283707623397,8800790645.952713,1787035457.0619493
2021-10-10 00:00:00 UTC,76.70708470158992,8494810950.314712,939448043.9536747
2021-10-11 00:00:00 UTC,69.75504342146758,7771676718.229707,850870083.2410443
2021-10-12 00:00:00 UTC,73.43002784099654,8163477422.357032,1095363573.8606873
2021-10-13 00:00:00 UTC,69.41198868793764,7783211336.411623,1007929246.1977268
2021-10-14 00:00:00 UTC,68.3611317538026,7665101552.186981,1449138508.0893283
2021-10-15 00:00:00 UTC,70.26730400388496,7905519800.607219,921728211.1477755
2021-10-16 00:00:00 UTC,67.52517392275035,7637814542.419309,988684600.5796187
2021-10-17 00:00:00 UTC,66.79858015610353,7589897058.170135,491325666.375312
2021-10-18 00:00:00 UTC,63.419936594800696,7189638933.604068,611370344.491649
2021-10-19 00:00:00 UTC,63.268914552874044,7208657873.24426,576375646.0452336
2021-10-20 00:00:00 UTC,63.20130335166689,7243067857.14406,400038255.749311
2021-10-21 00:00:00 UTC,67.13461804424196,7722232513.745195,713196845.593475
2021-10-22 00:00:00 UTC,63.79722113362592,7372461024.626979,730340426.0481055
2021-10-23 00:00:00 UTC,66.25805626582269,7684247414.486821,628782077.0077866
2021-10-24 00:00:00 UTC,65.21258055690477,7590251517.3107605,358623443.19250745
2021-10-25 00:00:00 UTC,62.827983056412954,7329122073.7434435,607077113.4038262
2021-10-26 00:00:00 UTC,64.22800290232348,7531321176.31275,442534761.4011677
2021-10-27 00:00:00 UTC,62.97657561956524,7443432673.559958,592207931.2343222
2021-10-28 00:00:00 UTC,55.436525335366795,6529241836.871426,1259091977.7427092
2021-10-29 00:00:00 UTC,58.20002158091034,6832943900.347486,824551592.2533203
2021-10-30 00:00:00 UTC,59.988182589299285,7096994092.814843,616480911.4852517
2021-10-31 00:00:00 UTC,59.954973203399085,7050998610.999592,357176275.9689604
2021-11-01 00:00:00 UTC,64.5401288285198,7686583442.523998,1294161629.2218337
2021-11-02 00:00:00 UTC,64.00612892121688,7553502353.5137205,565796632.0285933
2021-11-03 00:00:00 UTC,64.8108968720689,7740937564.028774,678460811.6046314
2021-11-04 00:00:00 UTC,64.14162442639302,7678286551.264632,709169570.6032687
2021-11-05 00:00:00 UTC,62.73774063234559,7484224036.035092,502984430.2854081
2021-11-06 00:00:00 UTC,63.781773631098666,7674740914.761446,651948649.1719495
2021-11-07 00:00:00 UTC,62.069238458683394,7451674974.09412,730916361.9793319
2021-11-08 00:00:00 UTC,62.79938937586535,7555629649.459367,458295075.80413866
2021-11-09 00:00:00 UTC,64.50686610640885,7836468583.086688,660289990.0036368
2021-11-10 00:00:00 UTC,66.85835270466372,8171296122.248381,1327156636.046492
2021-11-11 00:00:00 UTC,63.71362478906733,7769479880.167427,1509576499.1969955
2021-11-12 00:00:00 UTC,63.02927863501618,7717396932.090971,547659213.6331174
2021-11-13 00:00:00 UTC,63.14334956611448,7718543593.747036,802487314.2667816
2021-11-14 00:00:00 UTC,63.16470879542413,7763831484.699356,347562888.0811816
2021-11-15 00:00:00 UTC,62.96491497008288,7736407484.564361,358744924.7972091
2021-11-16 00:00:00 UTC,61.148812971297815,7551642428.740265,505523061.61423475
2021-11-17 00:00:00 UTC,56.47316391784054,6973980513.678965,1464882736.3385901
2021-11-18 00:00:00 UTC,56.345181896614584,6921741251.939363,768851372.4805506
2021-11-19 00:00:00 UTC,51.786285687439886,6389409259.502009,1563553677.6074486
2021-11-20 00:00:00 UTC,54.0735756694293,6660720133.306563,645733924.601846
2021-11-21 00:00:00 UTC,54.66678141135879,6758242747.578605,470171016.1631302
2021-11-22 00:00:00 UTC,53.54969620865109,6634874845.903259,381839836.48369104
2021-11-23 00:00:00 UTC,51.828193538806175,6589775638.394142,583436767.351076
2021-11-24 00:00:00 UTC,51.78972128624839,6608478708.76383,463168064.22955513
2021-11-25 00:00:00 UTC,50.37775622114825,6414495191.184935,527405856.3402777
2021-11-26 00:00:00 UTC,55.29684969155326,7113496750.814335,837665876.1003803
2021-11-27 00:00:00 UTC,52.62520581323685,6761450473.295746,1743017871.096931
2021-11-28 00:00:00 UTC,57.31405679675341,7355745893.087693,1133424853.1026788
2021-11-29 00:00:00 UTC,56.425635884315405,7274466423.076122,892223460.3851871
2021-11-30 00:00:00 UTC,54.857073936659724,7120222492.411026,524990512.5609964
